,mouth_curve,mouth_length,mouth_height,eyebrow_l,eyebrow_r,eye_length,eye_height,label
463,-0.2,14,-5,-0.045454545,-0.75,4,-1,2
464,-0.2,9,-4,-0.214285714,-1.4,3,1,2
465,0.125,9,-10,0.428571429,-0.75,2,-5,2
466,-0.375,14,-16,-0.1,-0.875,3,0,2
467,-0.25,12,-7,-0.041666667,-1.111111111,4,-1,2
468,-0.4,10,-10,0.25,-0.714285714,2,-2,2
469,-0.272727273,16,-6,-0.166666667,-1.25,4,1,2
470,-0.222222222,14,-9,-0.086956522,-1,3,0,2
471,-0.428571429,13,-6,-0.166666667,-1.285714286,5,2,2
472,-0.5,11,-9,-0.214285714,-2.75,3,1,2
473,-0.142857143,10,-6,0.181818182,-0.5,1,-2,2
474,-0.111111111,12,-4,0.083333333,-0.7,3,-2,2
475,-0.111111111,13,-8,0.105263158,-0.857142857,3,-3,2
476,-0.166666667,8,-7,0.125,-0.666666667,2,-3,2
477,-0.166666667,10,-6,0.142857143,-0.857142857,3,-1,2
478,0.111111111,10,-4,0.25,-0.444444444,2,-6,2
479,-0.333333333,11,-8,-0.043478261,-0.8,4,-1,2
480,-0.2,8,-4,-0.125,-1.2,3,0,2
481,-0.222222222,14,-11,0.192307692,-0.727272727,4,0,2
482,-0.555555556,16,-12,-0.411764706,-1.25,4,4,2
483,0,8,-6,0.176470588,-0.428571429,2,-4,2
484,-0.090909091,13,-11,0.238095238,-1,3,-3,2
485,-0.181818182,14,-14,0.074074074,-0.75,3,-2,2
486,-0.181818182,14,-14,0.045454545,-0.875,4,-4,2
487,-0.166666667,10,-6,0,-1,4,-1,2
488,-0.142857143,11,-8,0.0625,-0.571428571,2,-1,2
489,-0.125,10,-6,0.15,-0.5,3,-2,2
490,0,10,-9,0.4,-0.444444444,2,-3,2
491,-0.666666667,8,-6,-0.125,-1.2,2,0,2
492,0.125,9,-5,0.388888889,-0.5,2,-5,2
493,-0.2,13,-8,0.217391304,-0.625,3,-3,2
494,-0.307692308,22,-25,-0.142857143,-1.555555556,4,1,2
495,-0.090909091,16,-9,0.04,-0.9,3,-2,2
496,0,9,-4,0.125,-0.666666667,2,-1,2
497,0,17,-8,0.04,-0.875,3,-1,2
498,-0.1,13,-11,0.041666667,-0.875,3,-1,2
499,0,15,-12,0.04,-1,3,-3,2
500,-0.625,17,-16,-0.421052632,-1.666666667,4,4,2
501,-0.555555556,17,-13,-0.173913043,-1.222222222,4,1,2
502,0,11,-5,0.238095238,-0.625,3,-4,2
503,0.166666667,15,-14,0.416666667,-0.357142857,2,-9,2
504,-0.1,14,-9,0.095238095,-0.714285714,3,-1,2
505,-0.2,15,-11,0.090909091,-0.777777778,4,0,2
506,-0.3,15,-15,-0.15,-0.714285714,3,0,2
507,0,8,-8,0.214285714,-1.333333333,1,-3,2
508,0,13,-2,0.142857143,-0.555555556,3,-3,2
509,0,14,-8,0.19047619,-0.75,3,-2,2
510,-0.111111111,13,-5,0,-0.555555556,3,1,2
511,-0.1,15,-5,0.1,-0.571428571,3,-2,2
512,-0.25,12,-7,-0.086956522,-0.875,4,-1,2
513,-0.142857143,10,-6,0.111111111,-0.8,3,-3,2
514,-0.111111111,13,-6,0.12,-0.555555556,4,-3,2
515,0,12,-5,0.294117647,-0.444444444,2,-4,2
516,-0.2,14,-12,0.043478261,-1.125,3,-2,2
517,0,16,-11,0.05,-0.75,3,-2,2
518,-0.111111111,12,-7,-0.181818182,-1.125,4,1,2
519,-0.2,15,-9,0,-1.571428571,4,0,2
520,-0.1,13,-8,0.166666667,-0.8,3,-5,2
521,-0.153846154,20,-12,-0.076923077,-1,5,1,2
522,-0.1,13,-7,0.115384615,-0.75,3,-3,2
523,-0.4,9,-4,-0.153846154,-1.2,3,1,2
524,-0.071428571,19,-14,0.038461538,-0.7,4,-1,2
525,0,7,-8,0.076923077,-1.666666667,2,-1,2
526,-0.125,10,-10,0.2,-0.571428571,2,-3,2
527,-0.1,15,-6,0.045454545,-0.625,4,-1,2
528,-0.142857143,11,-6,0,-0.8,4,-1,2
529,0,6,-9,0.2,-1.4,2,-3,2
530,-0.125,12,-8,0.1,-1.142857143,3,-2,2
531,-0.285714286,12,-5,-0.117647059,-1,4,-1,2
532,0,12,-5,0.318181818,-0.555555556,3,-4,2
533,-0.111111111,11,-13,0,-1.25,3,-3,2
534,-0.25,11,-6,0.157894737,-0.714285714,3,-1,2
535,-2,7,-10,-0.65,-11,4,7,2
536,-0.142857143,10,-2,0.095238095,-1,4,-1,2
537,0,15,-11,0.111111111,-0.833333333,4,-5,2
538,0.111111111,12,-6,0.28,-0.583333333,3,-7,2
539,-0.25,11,-7,0.166666667,-0.8,4,-4,2
540,0.2,8,-4,0.428571429,-0.444444444,2,-5,2
541,0,10,-5,0.125,-0.545454545,3,-5,2
542,0,7,-5,0.142857143,-1,2,-1,2
543,0,10,-4,0.052631579,-1,2,-2,2
544,-0.111111111,11,-10,0.217391304,-0.777777778,4,-4,2
545,-0.1,14,-14,0.038461538,-0.7,3,-3,2
546,-0.625,14,-14,-0.35,-1.4,4,2,2
547,-0.125,11,-8,0.142857143,-0.75,3,-3,2
548,-0.142857143,19,-17,-0.038461538,-0.9,3,-2,2
549,-0.166666667,14,-15,0,-1.125,3,-1,2
550,-0.2,13,-4,0.076923077,-0.875,4,-3,2
551,-0.142857143,10,-6,0.173913043,-0.666666667,2,-2,2
552,-0.166666667,18,-20,0.1,-0.714285714,4,-2,2
553,0,8,-7,0.066666667,-0.428571429,2,-2,2
554,0,7,-7,0.222222222,-1,3,-3,2
555,0.1,13,-4,0.263157895,-0.25,2,-5,2
556,0.222222222,11,-10,0.363636364,-0.461538462,3,-8,2
557,-0.125,13,-6,-0.058823529,-0.857142857,3,1,2
558,0.142857143,7,-5,0.263157895,-0.8,3,-3,2
559,-0.181818182,17,-11,0,-0.8,4,-2,2
560,-0.166666667,11,-6,0,-0.8,4,-1,2
561,0.2,14,-8,0.35,-0.625,3,-3,2
562,0,7,-7,0.277777778,-1.5,2,-3,2
563,-0.2,15,-14,0,-0.875,4,0,2
564,0,14,-4,0.238095238,-0.625,3,-3,2
565,-0.375,12,-8,-0.16,-0.875,4,-1,2
566,-0.4,15,-16,-0.038461538,-0.7,4,-2,2
567,0,15,-6,0.28,-0.454545455,3,-3,2
568,-0.111111111,13,-6,0.041666667,-0.777777778,4,-2,2
569,-0.5,12,-10,-0.142857143,-0.888888889,3,1,2
570,-0.333333333,16,-15,-0.214285714,-0.9,5,1,2
571,-0.142857143,12,-5,0.058823529,-1,3,-3,2
572,-0.1,16,-9,0.15,-0.6,3,-1,2
573,-0.1,14,-10,0.105263158,-0.857142857,3,-1,2
574,0.625,8,-6,0.875,-0.1,2,-11,2
575,-0.333333333,7,-5,-0.071428571,-5,3,1,2
576,-0.222222222,14,-9,0.047619048,-0.625,4,-2,2
577,-0.222222222,13,-6,-0.08,-1.571428571,4,0,2
578,-0.111111111,13,-7,0.12,-0.875,3,-4,2
579,-0.111111111,15,-3,-0.05,-0.555555556,3,0,2
580,0.125,10,-5,0.285714286,-0.375,2,-4,2
581,0.333333333,9,-6,0.4375,-0.4,1,-7,2
582,-0.181818182,14,-9,0.074074074,-0.777777778,4,-2,2
583,-0.1,14,-9,0.086956522,-0.555555556,3,-2,2
584,-0.375,12,-7,0,-1,4,-2,2
585,0,12,-6,0.115384615,-0.545454545,4,-3,2
586,-0.166666667,17,-5,-0.038461538,-1.142857143,4,0,2
587,0.125,12,-5,0.476190476,-0.3,2,-5,2
588,-0.142857143,10,-6,0.1,-0.666666667,3,-3,2
589,0,8,-6,0.238095238,-0.857142857,3,-5,2
590,-0.2,12,-14,0.1,-0.555555556,3,-5,2
591,-0.285714286,10,-9,0.2,-0.5,3,-3,2
592,0.1,14,-11,0.476190476,-0.545454545,3,-4,2
593,-0.125,8,-7,0.238095238,-1,2,-4,2
594,0,14,-6,0.166666667,-0.7,4,-3,2
595,-0.111111111,14,-9,0.15,-0.555555556,3,-4,2
596,-0.25,13,-6,0,-1.142857143,4,0,2
597,-0.25,11,-11,0.058823529,-0.833333333,3,-2,2
598,-0.5,13,-9,-0.214285714,-1.714285714,3,1,2
599,-0.285714286,12,-8,0.058823529,-1.166666667,3,1,2
600,-0.6,10,-9,-0.166666667,-1.285714286,4,1,2
601,-0.083333333,17,-11,0.086956522,-0.555555556,3,-2,2
602,0,15,-13,0.166666667,-0.625,3,-3,2
603,-0.25,7,-7,0,-0.75,3,-3,2
604,-0.230769231,20,-9,0,-0.9,5,-1,2
605,-0.444444444,16,-13,-0.2,-1.5,4,3,2
606,-0.4,8,-4,0,-1,2,0,2
607,-0.090909091,16,-12,0.111111111,-0.8,3,-3,2
608,-0.222222222,11,-10,0,-0.857142857,4,-2,2
609,0.076923077,18,-15,0.28,-0.363636364,4,-2,2
610,-0.1,15,-6,0,-1.1,5,-3,2
611,0.166666667,14,-6,0.307692308,-0.333333333,3,-8,2
612,-0.125,12,-5,0.130434783,-0.666666667,4,-2,2
613,-0.2,7,-3,0,-0.857142857,2,-2,2
614,0,16,-8,0,-0.833333333,4,-2,2
615,0.166666667,7,-4,0.388888889,-0.5,2,-6,2
616,-0.285714286,12,-8,0,-0.6,3,0,2
617,-0.428571429,12,-8,-0.181818182,-1,4,1,2
618,-0.090909091,14,-12,0.12,-0.6,4,-3,2
619,-0.222222222,12,-13,0.142857143,-0.6,3,-5,2
620,-0.25,11,-9,0.05,-1.333333333,4,-2,2
621,0,17,-12,0.352941176,-0.75,2,-2,2
622,0,12,-4,0.090909091,-0.7,3,-1,2
623,0,10,-3,0.157894737,-1,2,-2,2
624,0,13,-6,0.05,-0.714285714,3,-3,2
625,0,7,-6,0.4,-1,2,-4,2
626,-0.5,15,-11,-0.176470588,-1.142857143,3,3,2
627,-0.1,13,-7,0,-0.666666667,4,-3,2
628,0.125,10,-4,0.391304348,-0.272727273,3,-7,2
629,-0.428571429,13,-7,-0.0625,-1.285714286,4,0,2
630,-0.333333333,9,-6,0.047619048,-0.625,3,-3,2
631,0,11,-5,0.041666667,-0.75,3,-3,2
632,0.1,13,-8,0.095238095,-0.5,2,-2,2
633,-0.333333333,12,-9,0.04,-1,4,-2,2
634,-0.090909091,18,-15,0.090909091,-0.888888889,4,1,2
635,-0.125,12,-9,0.3125,-0.5,2,-4,2
636,-0.222222222,15,-7,0,-0.818181818,5,-2,2
637,-0.153846154,19,-12,0.071428571,-0.545454545,4,-1,2
638,-0.166666667,16,-13,0.111111111,-0.888888889,5,1,2
639,-0.1,14,-11,0.095238095,-0.75,3,-2,2
640,0,11,-6,0.222222222,-0.75,3,-3,2
641,0.375,8,0,0.473684211,-0.375,2,-7,2
642,-0.3,11,-17,0.16,-0.714285714,4,-3,2
643,0.083333333,13,-7,0.083333333,-0.75,4,-6,2
644,-0.285714286,12,-8,-0.2,-0.857142857,3,1,2
645,0.111111111,12,-4,0.277777778,-0.7,2,-5,2
646,-0.25,12,-7,0.043478261,-1.125,4,0,2
647,-0.090909091,14,-9,0.227272727,-0.444444444,3,-3,2
648,-1,11,-6,-0.416666667,-3.5,3,5,2
649,-0.181818182,15,-19,0.043478261,-1,4,-5,2
650,-0.75,14,-15,-0.304347826,-3.25,4,5,2
651,-0.166666667,8,-5,0.071428571,-0.5,2,-1,2
652,0.083333333,15,-11,0.4,-0.375,2,-4,2
653,-0.166666667,18,-13,-0.071428571,-0.818181818,4,0,2
654,-0.333333333,13,-6,-0.2,-1.428571429,4,1,2
655,-0.142857143,10,-5,0.16,-0.7,4,-1,2
656,-0.125,11,-7,0.090909091,-1,3,-2,2
657,-0.272727273,15,-10,-0.037037037,-0.272727273,4,-2,2
658,0,10,-5,0.148148148,-0.7,4,-3,2
659,-0.125,11,-6,0.111111111,-0.571428571,2,-1,2
660,-0.166666667,17,-12,0.083333333,-0.888888889,4,-2,2
661,-0.111111111,12,-6,0.166666667,-0.3,3,-5,2
662,0,17,-14,0.090909091,-0.333333333,3,-2,2
663,0,16,-12,0.090909091,-0.555555556,3,0,2
664,-0.25,7,-5,0.133333333,-0.833333333,3,-2,2
665,0,10,-13,0.214285714,-0.8,2,-3,2
666,-0.125,11,-10,0.157894737,-0.75,3,-1,2
667,-0.125,12,-13,0.090909091,-0.666666667,4,-3,2
668,-0.111111111,15,-11,0.105263158,-1.285714286,4,-1,2
669,0,11,-9,0.095238095,-0.6,3,-3,2
670,-0.125,14,-12,0.125,-0.75,3,-2,2
671,-0.25,17,-15,-0.037037037,-0.545454545,4,0,2
672,-0.428571429,11,-6,-0.0625,-1.166666667,2,1,2
673,-0.25,12,-9,-0.043478261,-1,3,0,2
674,0.166666667,6,-4,0.333333333,-0.555555556,2,-6,2
675,0,16,-6,0.25,-0.666666667,4,-2,2
676,-0.083333333,15,-5,0,-1,4,-3,2
677,0,14,-6,0.111111111,-0.625,3,-1,2
678,-0.1,13,-9,0.25,-0.444444444,3,-4,2
679,-0.5,9,-7,0.083333333,-1.333333333,3,-2,2
680,-0.142857143,10,-5,0.066666667,-1,3,-3,2
681,-0.125,12,-7,0,-1,3,-1,2
682,-0.428571429,12,-7,-0.090909091,-1.375,4,0,2
683,-0.166666667,9,-5,0.153846154,-0.666666667,2,-1,2
684,-0.2,6,-6,0.111111111,-0.625,2,-3,2
685,-0.111111111,10,-6,0.086956522,-0.75,3,-2,2
686,-0.2,14,-7,0,-0.75,5,-2,2
687,-0.25,12,-6,-0.083333333,-0.8,4,-1,2
688,-0.111111111,12,-6,0.15,-1,3,-2,2
689,-0.125,12,-12,-0.08,-1.111111111,4,-2,2
690,-0.125,15,-9,0.066666667,-0.857142857,3,1,2
691,-0.166666667,7,-2,-0.0625,-1.666666667,2,0,2
692,0,12,-7,0.19047619,-0.777777778,3,-2,2
693,-0.142857143,21,-12,0.096774194,-0.9,5,0,2
694,-0.3,14,-8,-0.115384615,-1.25,5,0,2
695,0,13,-6,0.130434783,-0.666666667,4,-3,2
696,-0.1,13,-18,0.058823529,-0.5,3,-3,2
697,-0.1,14,-4,0.136363636,-1,3,-2,2
698,-0.25,11,-9,-0.090909091,-0.888888889,4,0,2
699,0.166666667,14,-10,0.181818182,-0.555555556,3,-4,2
700,-0.2,10,-5,-0.090909091,-1,2,0,2
701,-0.375,12,-10,-0.043478261,-1.285714286,4,0,2
702,0.166666667,8,-4,0.272727273,-0.428571429,2,-3,2
703,-0.166666667,12,-7,0,-1.142857143,3,0,2
704,0.125,7,-6,0.473684211,-0.571428571,2,-5,2
705,0,9,-4,0.1875,-0.625,2,-4,2
706,-0.1,11,-12,0.090909091,-0.666666667,3,-4,2
707,-0.333333333,11,-8,0,-0.9,4,-1,2
708,-0.25,13,-6,0.05,-1,3,1,2
709,0,14,-9,0.105263158,-0.428571429,3,-3,2
710,0,5,0,0.111111111,-1,1,-2,2
711,0.2,11,-7,0.388888889,-0.375,2,-5,2
712,-0.142857143,10,-6,-0.043478261,-1,4,-3,2
713,-0.2,13,-11,0.105263158,-0.714285714,3,-1,2
714,0,6,-3,0.2,-2,2,-2,2
715,-0.3,15,-4,0.038461538,-0.875,5,-1,2
716,0.375,9,0,0.476190476,-0.444444444,2,-7,2
717,-0.3,16,-9,-0.136363636,-0.888888889,4,0,2
718,-0.285714286,11,-6,0,-0.714285714,3,1,2
719,-0.333333333,16,-10,-0.25,-1.285714286,4,2,2
720,-0.333333333,13,-9,-0.173913043,-0.625,4,0,2
721,-0.4,16,-8,-0.21875,-1.333333333,5,3,2
722,-0.222222222,13,-7,0.16,-0.777777778,5,-2,2
723,0.25,9,-3,0.454545455,-0.090909091,2,-6,2
724,-0.375,12,-6,-0.333333333,-1.285714286,4,-1,2
725,-0.111111111,13,-5,0.125,-0.875,4,-1,2
726,-0.125,8,-7,0.047619048,-2,3,-2,2
727,-0.666666667,16,-13,-0.416666667,-4.333333333,5,5,2
728,0,11,-5,0,-0.666666667,4,0,2
729,-0.090909091,16,-15,0.142857143,-0.888888889,3,-2,2
730,-0.25,12,-5,0.047619048,-0.714285714,4,0,2
731,-0.25,12,-7,-0.111111111,-1,4,-1,2
732,-0.666666667,12,-6,-0.4375,-3.333333333,3,4,2
733,-0.2,14,-13,0.043478261,-0.9,3,-3,2
734,-0.125,14,-7,0.052631579,-0.666666667,3,-2,2
735,-0.1,14,-11,0.1,-1,2,-2,2
736,-0.1,13,-8,0.19047619,-0.4,3,-3,2
737,0,12,-6,0.3,-0.555555556,2,-4,2
738,-0.166666667,19,-17,0.074074074,-0.8,4,-3,2
739,0.222222222,10,-3,0.476190476,-0.166666667,2,-8,2
740,-0.090909091,19,-15,0.125,-0.9,3,0,2
741,-0.125,10,-6,0.125,-0.75,2,-2,2
742,0,13,-6,0.095238095,-0.666666667,3,-1,2
743,0,12,-8,0.083333333,-0.555555556,4,-3,2
744,-0.125,13,-10,0.111111111,-0.666666667,3,-2,2
745,0.333333333,6,-4,0.533333333,-0.285714286,1,-6,2
746,0,15,-9,0.19047619,-0.75,3,-3,2
747,-0.125,14,-7,0.210526316,-0.888888889,3,-3,2
748,-0.3,17,-13,-0.173913043,-0.636363636,4,0,2
749,0.428571429,7,-2,0.571428571,-0.333333333,1,-6,2
750,0,9,-4,0.105263158,-0.666666667,2,-3,2
751,0.142857143,8,-3,0.210526316,-0.666666667,2,-5,2
752,0,7,-3,0.307692308,-0.333333333,1,-4,2
753,0,12,-4,0.04,-0.777777778,3,-2,2
754,0,9,-4,0.166666667,-0.714285714,3,-4,2
755,-0.2,13,-7,-0.086956522,-1.166666667,3,0,2
756,-0.166666667,9,-6,0.125,-0.714285714,2,-4,2
757,-0.111111111,11,-7,0.2,-0.6,3,-5,2
758,-0.333333333,13,-5,-0.2,-1.125,3,2,2
759,0.125,11,-4,0.375,-0.285714286,2,-4,2
760,-0.083333333,16,-14,0.090909091,-0.666666667,3,-2,2
761,0,17,-9,-0.045454545,-0.888888889,4,-2,2
762,-0.375,12,-8,-0.130434783,-0.75,4,0,2
763,-0.857142857,13,-15,-0.411764706,-2.333333333,4,4,2
764,-0.2,7,-6,0.071428571,-0.8,2,-2,2
765,-0.444444444,15,-10,-0.2,-1.833333333,4,1,2
766,-0.1,14,-9,0,-1.125,3,-2,2
767,-0.222222222,13,-11,0.047619048,-1,3,-1,2
768,0,10,-6,0.333333333,-0.5,1,-3,2
769,-0.111111111,12,-6,0.038461538,-0.6,3,-3,2
770,0.2,5,-2,0.666666667,-0.666666667,1,-3,2
771,-0.222222222,12,-6,-0.083333333,-1.333333333,4,-1,2
772,0,8,-7,0.25,-0.6,2,-5,2
773,-0.333333333,12,-6,-0.357142857,-1.571428571,3,2,2
774,-0.125,10,-5,0.1,-0.833333333,2,-2,2
775,-0.125,14,-11,0.045454545,-0.8,3,-3,2
776,-0.714285714,12,-12,-0.090909091,-1.571428571,4,-1,2
777,-0.4,17,-13,-0.142857143,-1.285714286,5,3,2
778,-0.363636364,17,-20,-0.227272727,-1.4,4,2,2
779,0,14,-5,0.25,-0.5,4,-4,2
780,0.125,10,-4,0.272727273,-0.6,3,-6,2
781,-0.571428571,13,-6,-0.411764706,-3.333333333,4,6,2
782,0,8,-1,0.058823529,-0.833333333,2,0,2
783,-0.375,11,-10,-0.136363636,-1.142857143,3,1,2
784,0,13,-3,0.043478261,-0.444444444,4,-2,2
785,-0.285714286,12,-9,0,-0.666666667,3,-3,2
786,0.25,9,-8,0.4375,-0.333333333,1,-6,2
787,0,12,-5,0.227272727,-0.6,3,-2,2
788,-0.25,12,-7,-0.130434783,-0.818181818,4,-2,2
789,-0.222222222,13,-7,-0.130434783,-0.75,4,0,2
790,-0.285714286,13,-14,0,-1.125,3,-1,2
791,0.625,9,-8,0.6875,0,0,-9,2
792,-0.285714286,11,-7,-0.230769231,-1.333333333,2,2,2
793,0.125,10,-3,0.052631579,-0.555555556,2,-4,2
794,0,9,-1,0,-1.25,3,-1,2
795,0.428571429,6,-1,0.578947368,-0.333333333,2,-8,2
796,0.2,12,-8,0.19047619,-0.333333333,2,-4,2
797,-0.111111111,13,-11,0.055555556,-0.571428571,2,-1,2
798,-0.090909091,16,-15,0.125,-0.9,3,-3,2
799,0.090909091,12,-11,0.173913043,-1,3,-1,2
800,-0.2,8,-4,-0.166666667,-1.166666667,3,1,2
801,0,11,-13,0.24,-0.363636364,4,-6,2
802,-0.222222222,14,-10,0.043478261,-0.666666667,3,-1,2
803,-0.230769231,18,-21,0.12,-0.9,4,-2,2
804,-0.333333333,9,-6,0.0625,-1,3,-1,2
805,0,13,-6,0.260869565,-0.555555556,4,-4,2
806,0.166666667,7,-4,0.263157895,-0.444444444,2,-5,2
807,-0.375,11,-11,0,-1.5,4,-1,2
808,-0.2,17,-7,-0.136363636,-1.333333333,4,3,2
809,-0.461538462,20,-24,-0.230769231,-1.333333333,5,3,2
810,0,9,-3,0.19047619,-0.6,3,-4,2
811,-0.166666667,9,-2,-0.0625,-0.857142857,2,-4,2
812,-0.166666667,8,-8,0.12,-0.454545455,4,-4,2
813,0,11,-9,0.1,-0.666666667,3,-3,2
814,-0.25,10,-7,-0.058823529,-0.571428571,3,-1,2
815,-0.222222222,16,-10,0,-0.555555556,3,1,2
816,0.090909091,16,-15,0.238095238,-0.555555556,3,-2,2
817,-0.181818182,17,-18,0.043478261,-1,3,0,2
818,0,10,-6,0.227272727,-0.5,3,-4,2
819,-0.5,8,-4,-0.444444444,-2.5,2,3,2
820,-0.1,13,-10,0.083333333,-0.636363636,4,-5,2
821,0,8,-5,0.5,-0.833333333,2,-2,2
822,-0.083333333,17,-7,0.071428571,-0.9,3,-2,2
823,0,15,-16,0.227272727,-0.625,3,-3,2
824,-0.4,10,-9,0.055555556,-0.666666667,3,-2,2
825,0,8,-3,0.153846154,-0.8,2,-1,2
826,-0.2,15,-6,-0.047619048,-1,4,0,2
827,0,15,-5,0,-0.636363636,3,-2,2
828,0,12,-12,0.125,-0.6,3,-4,2
829,-0.166666667,10,-6,0.0625,-0.75,2,-1,2
830,0,11,-5,0.192307692,-0.454545455,4,-4,2
831,-0.166666667,17,-9,0.083333333,-1,4,-2,2
832,-0.166666667,9,-5,0,-0.571428571,3,-2,2
833,0,9,-4,0.277777778,-0.75,3,-3,2
834,-0.125,11,-5,-0.125,-1,4,-3,2
835,-0.285714286,10,-4,0,-0.75,3,-1,2
836,-0.222222222,11,-8,0.076923077,-0.625,4,-5,2
837,-0.2,13,-6,0.090909091,-0.75,3,-3,2
838,-0.090909091,18,-20,0.043478261,-1,3,-3,2
839,0,18,-7,0.111111111,-0.7,4,-1,2
840,-0.111111111,11,-5,0.090909091,-0.571428571,3,-2,2
841,-0.166666667,10,-7,0.117647059,-0.777777778,3,-2,2
842,-0.1,15,-7,0.047619048,-0.555555556,3,-3,2
843,-0.375,12,-13,-0.176470588,-1,3,0,2
844,-0.125,12,-5,0.142857143,-0.666666667,3,-2,2
845,-0.25,12,-7,-0.058823529,-1,3,0,2
846,-0.111111111,11,-4,0,-0.666666667,4,-3,2
847,0,13,-5,0.2,-0.5,5,-4,2
848,0,12,-4,0.090909091,-0.7,3,-1,2
849,-0.142857143,10,-12,0,-1,3,-2,2
850,-0.125,11,-6,0.105263158,-0.5,3,-2,2
851,-0.375,13,-11,-0.16,-0.636363636,4,0,2
852,0.125,12,-4,0.130434783,-0.363636364,3,-4,2
853,-0.166666667,14,-10,0.04,-0.857142857,4,-3,2
854,-0.363636364,17,-14,-0.272727273,-1.285714286,4,2,2
855,0.125,10,-8,0.375,-0.75,2,-5,2
856,-0.1,14,-12,0.04,-0.555555556,3,-3,2
857,0,12,-3,0.15,-0.5,3,-4,2
858,-0.5,12,-10,0,-0.8,3,-3,2
859,-0.1,14,-5,0.045454545,-0.875,3,-2,2
860,-0.25,12,-6,0.043478261,-1,3,0,2
861,0,11,-5,0.133333333,-0.75,3,-2,2
862,-0.285714286,11,-8,-0.052631579,-1.285714286,3,0,2
863,0,18,-15,0.16,-0.8,4,-3,2
864,0,14,-8,0.181818182,-0.555555556,3,-3,2
865,-0.125,11,-5,0.055555556,-0.857142857,3,-1,2
866,-0.083333333,17,-10,0.086956522,-1,3,0,2
867,-0.666666667,9,-4,-0.083333333,-1.142857143,3,0,2
868,-0.111111111,14,-16,0.111111111,-1.4,3,-2,2
869,0,14,-5,0.076923077,-0.7,4,-3,2
870,-0.333333333,9,-11,0.05,-0.777777778,3,-3,2
871,0,13,-9,0.3,-0.444444444,3,-3,2
872,-0.25,15,-9,-0.181818182,-1,2,1,2
873,-0.166666667,8,-3,0.166666667,-1,4,-2,2
874,-0.142857143,9,-7,0.055555556,-0.625,2,-2,2
875,-0.142857143,10,-7,-0.058823529,-1,3,-1,2
876,-0.181818182,17,-14,0.08,-0.666666667,4,-2,2
877,-0.142857143,11,-5,0.058823529,-0.888888889,3,-2,2
878,-0.428571429,12,-2,-0.25,-1.125,4,0,2
879,-0.125,9,-4,0.08,-0.875,4,-4,2
880,-0.375,14,-19,0.133333333,-0.9,2,-1,2
881,-0.142857143,10,-6,-0.037037037,-1,5,-2,2
882,-0.285714286,10,-7,0.047619048,-0.777777778,4,-3,2
883,-0.111111111,14,-5,0.142857143,-0.875,3,-2,2
884,0,11,-4,0.230769231,-0.555555556,3,-4,2
885,-0.181818182,17,-18,0.04,-0.6,4,0,2
886,-0.083333333,12,-8,0.178571429,-0.875,3,-5,2
887,-0.333333333,11,-7,-0.058823529,-1.333333333,3,0,2
888,-0.25,11,-6,-0.157894737,-1,3,0,2
889,0,12,-4,0.272727273,-0.6,3,-4,2
890,-0.272727273,16,-16,0,-1.285714286,3,1,2
891,-0.25,13,-13,-0.1,-0.777777778,3,0,2
892,0,15,-5,0.083333333,-0.555555556,4,-2,2
893,0,12,-4,0.15,-0.636363636,3,-5,2
894,0.333333333,9,0,0.444444444,-0.454545455,3,-6,2
895,0,12,-6,0.263157895,-0.714285714,3,-3,2
896,0.111111111,8,-3,0.307692308,-0.5,3,-7,2
897,0,17,-13,0.166666667,-0.727272727,3,0,2
898,0.111111111,11,-6,0.230769231,-0.636363636,3,-3,2
899,0,11,-6,0.142857143,-0.75,3,-2,2
900,-0.111111111,11,-13,0,-1.25,3,-3,2
901,0,9,-5,0.25,-0.5,3,-2,2
902,0,13,-8,0.19047619,-0.75,3,-3,2
903,-0.090909091,16,-13,-0.045454545,-1,3,0,2
904,-0.125,9,-8,0.142857143,-0.857142857,3,-3,2
905,0,20,-11,0.115384615,-0.5,4,-3,2
906,-0.1,13,-14,0.086956522,-0.888888889,3,-4,2
907,0,13,-9,0.25,-0.7,3,-5,2
908,-0.5,16,-14,-0.294117647,-2.333333333,3,5,2
909,0.142857143,7,-3,0.5,-0.5,2,-7,2
910,-0.125,12,-6,0.041666667,-0.7,3,-2,2
911,0.1,12,-18,0.4,-0.333333333,2,-7,2
912,-0.090909091,15,-9,0.047619048,-0.833333333,4,3,2
913,0.428571429,8,-8,0.833333333,-0.1,1,-8,2
914,-0.2,16,-9,0.083333333,-0.777777778,4,0,2
915,-0.222222222,13,-6,0,-0.857142857,4,0,2
916,-0.285714286,11,-8,0.1,-0.555555556,3,-2,2
917,-0.142857143,12,-6,0,-0.818181818,4,0,2
918,0,14,-8,0.045454545,-0.833333333,3,-3,2
919,-0.111111111,11,-12,0.222222222,-1.166666667,2,-4,2
920,0,12,-11,0.136363636,-0.714285714,3,-1,2
921,0,13,-7,0.176470588,-1.142857143,3,-3,2
922,-0.090909091,14,-6,0.230769231,-0.454545455,4,-6,2
923,0.083333333,15,-13,0.230769231,-0.666666667,3,-5,2
924,-0.3,14,-11,-0.035714286,-0.9,4,-2,2
925,0.125,11,-3,0.25,-0.75,2,-3,2
926,-0.1,14,-6,0,-1,4,-2,2
927,-0.555555556,17,-10,-0.260869565,-2,4,3,2
928,-0.222222222,12,-7,0.136363636,-0.666666667,3,-3,2
